order_id,dish_id,amount,remark,created_at,updated_at
357,94,1,,2025-11-10 15:33:43.967240,2025-11-10 15:33:43.967240
357,85,2,,2025-11-10 15:33:43.967241,2025-11-10 15:33:43.967242
358,48,2,,2025-11-10 15:33:43.967400,2025-11-10 15:33:43.967400
358,41,3,,2025-11-10 15:33:43.967401,2025-11-10 15:33:43.967402
359,13,3,,2025-11-10 15:33:43.967432,2025-11-10 15:33:43.967432
360,38,1,,2025-11-10 15:33:43.967570,2025-11-10 15:33:43.967570
360,33,1,,2025-11-10 15:33:43.967571,2025-11-10 15:33:43.967572
361,103,3,,2025-11-10 15:33:43.967983,2025-11-10 15:33:43.967983
361,113,2,,2025-11-10 15:33:43.967984,2025-11-10 15:33:43.967985
362,13,3,,2025-11-10 15:33:43.968220,2025-11-10 15:33:43.968220
363,56,3,,2025-11-10 15:33:43.968406,2025-11-10 15:33:43.968406
363,55,1,,2025-11-10 15:33:43.968408,2025-11-10 15:33:43.968408
364,35,2,,2025-11-10 15:33:43.968546,2025-11-10 15:33:43.968547
364,39,1,,2025-11-10 15:33:43.968548,2025-11-10 15:33:43.968548
364,38,2,,2025-11-10 15:33:43.968549,2025-11-10 15:33:43.968550
365,25,3,,2025-11-10 15:33:43.968719,2025-11-10 15:33:43.968720
365,27,3,,2025-11-10 15:33:43.968721,2025-11-10 15:33:43.968721
365,29,1,,2025-11-10 15:33:43.968723,2025-11-10 15:33:43.968723
366,50,2,,2025-11-10 15:33:43.968969,2025-11-10 15:33:43.968969
366,58,3,,2025-11-10 15:33:43.968970,2025-11-10 15:33:43.968971
366,52,1,,2025-11-10 15:33:43.968972,2025-11-10 15:33:43.968972
367,148,3,,2025-11-10 15:33:43.969122,2025-11-10 15:33:43.969122
367,153,3,,2025-11-10 15:33:43.969123,2025-11-10 15:33:43.969123
368,100,2,,2025-11-10 15:33:43.969237,2025-11-10 15:33:43.969237
368,96,3,,2025-11-10 15:33:43.969238,2025-11-10 15:33:43.969239
369,135,3,,2025-11-10 15:33:43.969384,2025-11-10 15:33:43.969384
369,132,1,,2025-11-10 15:33:43.969385,2025-11-10 15:33:43.969386
370,39,3,,2025-11-10 15:33:43.969519,2025-11-10 15:33:43.969519
370,36,2,,2025-11-10 15:33:43.969520,2025-11-10 15:33:43.969521
370,40,2,,2025-11-10 15:33:43.969522,2025-11-10 15:33:43.969522
371,97,3,,2025-11-10 15:33:43.969828,2025-11-10 15:33:43.969829
371,102,1,,2025-11-10 15:33:43.969830,2025-11-10 15:33:43.969830
371,98,3,,2025-11-10 15:33:43.969831,2025-11-10 15:33:43.969832
372,123,1,,2025-11-10 15:33:43.969967,2025-11-10 15:33:43.969967
372,115,2,,2025-11-10 15:33:43.969968,2025-11-10 15:33:43.969969
373,116,2,,2025-11-10 15:33:43.970078,2025-11-10 15:33:43.970079
374,84,1,,2025-11-10 15:33:43.970212,2025-11-10 15:33:43.970213
374,89,1,,2025-11-10 15:33:43.970214,2025-11-10 15:33:43.970214
375,103,2,,2025-11-10 15:33:43.970370,2025-11-10 15:33:43.970370
375,104,2,,2025-11-10 15:33:43.970371,2025-11-10 15:33:43.970372
376,121,3,,2025-11-10 15:33:43.970632,2025-11-10 15:33:43.970633
377,3,1,,2025-11-10 15:33:43.970742,2025-11-10 15:33:43.970742
377,2,2,,2025-11-10 15:33:43.970743,2025-11-10 15:33:43.970744
378,141,3,,2025-11-10 15:33:43.970886,2025-11-10 15:33:43.970887
379,156,1,,2025-11-10 15:33:43.971017,2025-11-10 15:33:43.971017
379,150,3,,2025-11-10 15:33:43.971018,2025-11-10 15:33:43.971019
380,89,2,,2025-11-10 15:33:43.971137,2025-11-10 15:33:43.971137
380,88,1,,2025-11-10 15:33:43.971138,2025-11-10 15:33:43.971139
380,84,3,,2025-11-10 15:33:43.971140,2025-11-10 15:33:43.971140
381,65,2,,2025-11-10 15:33:43.971308,2025-11-10 15:33:43.971309
381,70,1,,2025-11-10 15:33:43.971310,2025-11-10 15:33:43.971310
382,139,3,,2025-11-10 15:33:43.971447,2025-11-10 15:33:43.971448
382,138,1,,2025-11-10 15:33:43.971449,2025-11-10 15:33:43.971449
382,135,3,,2025-11-10 15:33:43.971450,2025-11-10 15:33:43.971450
383,125,2,,2025-11-10 15:33:43.971560,2025-11-10 15:33:43.971561
384,143,1,,2025-11-10 15:33:43.971678,2025-11-10 15:33:43.971678
384,146,3,,2025-11-10 15:33:43.971679,2025-11-10 15:33:43.971680
384,147,3,,2025-11-10 15:33:43.971681,2025-11-10 15:33:43.971681
385,111,2,,2025-11-10 15:33:43.971859,2025-11-10 15:33:43.971860
385,107,1,,2025-11-10 15:33:43.971861,2025-11-10 15:33:43.971861
385,113,3,,2025-11-10 15:33:43.971862,2025-11-10 15:33:43.971863
386,101,2,,2025-11-10 15:33:43.972184,2025-11-10 15:33:43.972185
386,97,3,,2025-11-10 15:33:43.972186,2025-11-10 15:33:43.972186
386,98,3,,2025-11-10 15:33:43.972187,2025-11-10 15:33:43.972188
387,51,3,,2025-11-10 15:33:43.972305,2025-11-10 15:33:43.972305
387,56,3,,2025-11-10 15:33:43.972306,2025-11-10 15:33:43.972307
388,8,2,,2025-11-10 15:33:43.972444,2025-11-10 15:33:43.972445
388,3,3,,2025-11-10 15:33:43.972446,2025-11-10 15:33:43.972446
388,7,3,,2025-11-10 15:33:43.972447,2025-11-10 15:33:43.972447
389,99,1,,2025-11-10 15:33:43.972605,2025-11-10 15:33:43.972605
390,42,2,,2025-11-10 15:33:43.972739,2025-11-10 15:33:43.972740
390,43,3,,2025-11-10 15:33:43.972741,2025-11-10 15:33:43.972741
391,89,1,,2025-11-10 15:33:43.972923,2025-11-10 15:33:43.972923
391,84,3,,2025-11-10 15:33:43.972924,2025-11-10 15:33:43.972924
392,76,2,,2025-11-10 15:33:43.973055,2025-11-10 15:33:43.973055
392,81,2,,2025-11-10 15:33:43.973056,2025-11-10 15:33:43.973057
393,39,3,,2025-11-10 15:33:43.973190,2025-11-10 15:33:43.973190
393,37,2,,2025-11-10 15:33:43.973192,2025-11-10 15:33:43.973192
393,38,3,,2025-11-10 15:33:43.973193,2025-11-10 15:33:43.973193
394,8,1,,2025-11-10 15:33:43.973307,2025-11-10 15:33:43.973307
395,17,3,,2025-11-10 15:33:43.973332,2025-11-10 15:33:43.973332
395,23,2,,2025-11-10 15:33:43.973334,2025-11-10 15:33:43.973334
396,67,3,,2025-11-10 15:33:43.973444,2025-11-10 15:33:43.973445
396,70,1,,2025-11-10 15:33:43.973446,2025-11-10 15:33:43.973446
397,66,3,,2025-11-10 15:33:43.973580,2025-11-10 15:33:43.973581
398,58,1,,2025-11-10 15:33:43.973717,2025-11-10 15:33:43.973717
398,60,1,,2025-11-10 15:33:43.973718,2025-11-10 15:33:43.973719
399,159,3,,2025-11-10 15:33:43.973852,2025-11-10 15:33:43.973852
400,74,2,,2025-11-10 15:33:43.973990,2025-11-10 15:33:43.973991
400,79,1,,2025-11-10 15:33:43.973992,2025-11-10 15:33:43.973992
400,78,1,,2025-11-10 15:33:43.973993,2025-11-10 15:33:43.973993
401,146,2,,2025-11-10 15:33:43.974280,2025-11-10 15:33:43.974280
401,141,3,,2025-11-10 15:33:43.974281,2025-11-10 15:33:43.974282
401,142,1,,2025-11-10 15:33:43.974283,2025-11-10 15:33:43.974283
402,106,1,,2025-11-10 15:33:43.974396,2025-11-10 15:33:43.974397
403,40,3,,2025-11-10 15:33:43.974509,2025-11-10 15:33:43.974509
403,36,3,,2025-11-10 15:33:43.974510,2025-11-10 15:33:43.974511
403,38,1,,2025-11-10 15:33:43.974512,2025-11-10 15:33:43.974512
404,74,1,,2025-11-10 15:33:43.974624,2025-11-10 15:33:43.974625
404,77,3,,2025-11-10 15:33:43.974626,2025-11-10 15:33:43.974626
405,53,2,,2025-11-10 15:33:43.974778,2025-11-10 15:33:43.974778
406,108,2,,2025-11-10 15:33:43.975052,2025-11-10 15:33:43.975052
406,112,3,,2025-11-10 15:33:43.975054,2025-11-10 15:33:43.975054
406,113,2,,2025-11-10 15:33:43.975055,2025-11-10 15:33:43.975056
407,142,2,,2025-11-10 15:33:43.975207,2025-11-10 15:33:43.975207
408,11,2,,2025-11-10 15:33:43.975336,2025-11-10 15:33:43.975337
409,92,3,,2025-11-10 15:33:43.975488,2025-11-10 15:33:43.975489
409,86,2,,2025-11-10 15:33:43.975490,2025-11-10 15:33:43.975490
410,103,2,,2025-11-10 15:33:43.975633,2025-11-10 15:33:43.975633
410,108,3,,2025-11-10 15:33:43.975634,2025-11-10 15:33:43.975635
410,109,2,,2025-11-10 15:33:43.975636,2025-11-10 15:33:43.975636
411,128,3,,2025-11-10 15:33:43.976084,2025-11-10 15:33:43.976085
411,134,3,,2025-11-10 15:33:43.976086,2025-11-10 15:33:43.976086
411,131,3,,2025-11-10 15:33:43.976087,2025-11-10 15:33:43.976088
412,116,1,,2025-11-10 15:33:43.976234,2025-11-10 15:33:43.976234
412,122,3,,2025-11-10 15:33:43.976235,2025-11-10 15:33:43.976236
413,37,3,,2025-11-10 15:33:43.976258,2025-11-10 15:33:43.976258
414,58,3,,2025-11-10 15:33:43.976392,2025-11-10 15:33:43.976393
414,50,1,,2025-11-10 15:33:43.976394,2025-11-10 15:33:43.976394
415,83,3,,2025-11-10 15:33:43.976539,2025-11-10 15:33:43.976540
415,88,2,,2025-11-10 15:33:43.976541,2025-11-10 15:33:43.976541
416,48,1,,2025-11-10 15:33:43.976932,2025-11-10 15:33:43.976933
416,41,2,,2025-11-10 15:33:43.976934,2025-11-10 15:33:43.976934
417,72,2,,2025-11-10 15:33:43.977075,2025-11-10 15:33:43.977075
417,70,3,,2025-11-10 15:33:43.977076,2025-11-10 15:33:43.977077
418,68,2,,2025-11-10 15:33:43.977188,2025-11-10 15:33:43.977188
419,81,1,,2025-11-10 15:33:43.977309,2025-11-10 15:33:43.977309
419,78,1,,2025-11-10 15:33:43.977310,2025-11-10 15:33:43.977310
420,4,3,,2025-11-10 15:33:43.977443,2025-11-10 15:33:43.977444
421,6,2,,2025-11-10 15:33:43.977679,2025-11-10 15:33:43.977679
421,4,2,,2025-11-10 15:33:43.977680,2025-11-10 15:33:43.977681
421,7,3,,2025-11-10 15:33:43.977682,2025-11-10 15:33:43.977682
422,17,1,,2025-11-10 15:33:43.977807,2025-11-10 15:33:43.977808
422,16,2,,2025-11-10 15:33:43.977809,2025-11-10 15:33:43.977809
423,71,1,,2025-11-10 15:33:43.977912,2025-11-10 15:33:43.977913
423,63,2,,2025-11-10 15:33:43.977913,2025-11-10 15:33:43.977914
423,64,3,,2025-11-10 15:33:43.977915,2025-11-10 15:33:43.977915
424,95,2,,2025-11-10 15:33:43.978040,2025-11-10 15:33:43.978040
424,100,1,,2025-11-10 15:33:43.978041,2025-11-10 15:33:43.978041
425,33,3,,2025-11-10 15:33:43.978291,2025-11-10 15:33:43.978292
425,35,1,,2025-11-10 15:33:43.978293,2025-11-10 15:33:43.978293
425,38,1,,2025-11-10 15:33:43.978294,2025-11-10 15:33:43.978295
426,48,2,,2025-11-10 15:33:43.978583,2025-11-10 15:33:43.978584
426,43,1,,2025-11-10 15:33:43.978585,2025-11-10 15:33:43.978585
427,18,2,,2025-11-10 15:33:43.978709,2025-11-10 15:33:43.978709
427,10,3,,2025-11-10 15:33:43.978710,2025-11-10 15:33:43.978711
427,9,1,,2025-11-10 15:33:43.978712,2025-11-10 15:33:43.978712
428,39,3,,2025-11-10 15:33:43.978840,2025-11-10 15:33:43.978840
428,37,1,,2025-11-10 15:33:43.978842,2025-11-10 15:33:43.978842
428,35,3,,2025-11-10 15:33:43.978843,2025-11-10 15:33:43.978844
429,17,3,,2025-11-10 15:33:43.978970,2025-11-10 15:33:43.978971
430,3,2,,2025-11-10 15:33:43.979109,2025-11-10 15:33:43.979109
430,7,2,,2025-11-10 15:33:43.979110,2025-11-10 15:33:43.979111
431,62,2,,2025-11-10 15:33:43.979348,2025-11-10 15:33:43.979348
432,21,2,,2025-11-10 15:33:43.979468,2025-11-10 15:33:43.979468
433,8,1,,2025-11-10 15:33:43.979492,2025-11-10 15:33:43.979492
433,5,2,,2025-11-10 15:33:43.979493,2025-11-10 15:33:43.979493
434,116,3,,2025-11-10 15:33:43.979561,2025-11-10 15:33:43.979562
435,40,3,,2025-11-10 15:33:43.979666,2025-11-10 15:33:43.979667
435,39,3,,2025-11-10 15:33:43.979668,2025-11-10 15:33:43.979668
435,38,3,,2025-11-10 15:33:43.979669,2025-11-10 15:33:43.979669
436,48,2,,2025-11-10 15:33:43.979999,2025-11-10 15:33:43.979999
436,44,1,,2025-11-10 15:33:43.980000,2025-11-10 15:33:43.980000
437,99,3,,2025-11-10 15:33:43.980127,2025-11-10 15:33:43.980127
437,102,1,,2025-11-10 15:33:43.980128,2025-11-10 15:33:43.980128
437,96,2,,2025-11-10 15:33:43.980129,2025-11-10 15:33:43.980130
438,147,3,,2025-11-10 15:33:43.980252,2025-11-10 15:33:43.980252
439,106,1,,2025-11-10 15:33:43.980362,2025-11-10 15:33:43.980362
439,110,1,,2025-11-10 15:33:43.980363,2025-11-10 15:33:43.980364
439,111,2,,2025-11-10 15:33:43.980365,2025-11-10 15:33:43.980365
440,56,3,,2025-11-10 15:33:43.980520,2025-11-10 15:33:43.980520
440,57,3,,2025-11-10 15:33:43.980521,2025-11-10 15:33:43.980521
440,60,2,,2025-11-10 15:33:43.980522,2025-11-10 15:33:43.980523
441,78,1,,2025-11-10 15:33:43.980758,2025-11-10 15:33:43.980758
441,75,3,,2025-11-10 15:33:43.980759,2025-11-10 15:33:43.980759
442,77,2,,2025-11-10 15:33:43.980799,2025-11-10 15:33:43.980800
443,27,1,,2025-11-10 15:33:43.980912,2025-11-10 15:33:43.980912
444,139,2,,2025-11-10 15:33:43.981032,2025-11-10 15:33:43.981033
445,84,2,,2025-11-10 15:33:43.981153,2025-11-10 15:33:43.981153
445,88,2,,2025-11-10 15:33:43.981154,2025-11-10 15:33:43.981154
446,49,1,,2025-11-10 15:33:43.981539,2025-11-10 15:33:43.981539
446,60,2,,2025-11-10 15:33:43.981540,2025-11-10 15:33:43.981541
447,126,2,,2025-11-10 15:33:43.981683,2025-11-10 15:33:43.981683
448,19,2,,2025-11-10 15:33:43.981792,2025-11-10 15:33:43.981792
448,12,1,,2025-11-10 15:33:43.981793,2025-11-10 15:33:43.981793
449,76,1,,2025-11-10 15:33:43.981915,2025-11-10 15:33:43.981915
449,82,2,,2025-11-10 15:33:43.981916,2025-11-10 15:33:43.981916
450,82,1,,2025-11-10 15:33:43.982056,2025-11-10 15:33:43.982056
450,79,1,,2025-11-10 15:33:43.982057,2025-11-10 15:33:43.982058
451,158,3,,2025-11-10 15:33:43.982317,2025-11-10 15:33:43.982317
452,147,1,,2025-11-10 15:33:43.982422,2025-11-10 15:33:43.982423
452,143,2,,2025-11-10 15:33:43.982424,2025-11-10 15:33:43.982424
452,146,3,,2025-11-10 15:33:43.982425,2025-11-10 15:33:43.982425
453,98,3,,2025-11-10 15:33:43.982587,2025-11-10 15:33:43.982588
453,102,1,,2025-11-10 15:33:43.982589,2025-11-10 15:33:43.982589
454,106,1,,2025-11-10 15:33:43.982715,2025-11-10 15:33:43.982716
455,32,3,,2025-11-10 15:33:43.982842,2025-11-10 15:33:43.982842
456,21,1,,2025-11-10 15:33:43.983178,2025-11-10 15:33:43.983179
456,18,2,,2025-11-10 15:33:43.983180,2025-11-10 15:33:43.983180
457,60,2,,2025-11-10 15:33:43.983306,2025-11-10 15:33:43.983306
457,53,1,,2025-11-10 15:33:43.983307,2025-11-10 15:33:43.983307
458,138,3,,2025-11-10 15:33:43.983454,2025-11-10 15:33:43.983455
458,134,2,,2025-11-10 15:33:43.983456,2025-11-10 15:33:43.983456
459,157,1,,2025-11-10 15:33:43.983615,2025-11-10 15:33:43.983615
460,158,1,,2025-11-10 15:33:43.983736,2025-11-10 15:33:43.983737
460,150,2,,2025-11-10 15:33:43.983738,2025-11-10 15:33:43.983738
461,26,3,,2025-11-10 15:33:43.983904,2025-11-10 15:33:43.983904
461,29,1,,2025-11-10 15:33:43.983905,2025-11-10 15:33:43.983906
461,24,2,,2025-11-10 15:33:43.983907,2025-11-10 15:33:43.983907
462,3,1,,2025-11-10 15:33:43.984010,2025-11-10 15:33:43.984010
462,2,3,,2025-11-10 15:33:43.984011,2025-11-10 15:33:43.984012
463,45,3,,2025-11-10 15:33:43.984149,2025-11-10 15:33:43.984150
463,47,3,,2025-11-10 15:33:43.984151,2025-11-10 15:33:43.984151
464,54,1,,2025-11-10 15:33:43.984252,2025-11-10 15:33:43.984253
465,151,1,,2025-11-10 15:33:43.984374,2025-11-10 15:33:43.984374
466,122,1,,2025-11-10 15:33:43.984610,2025-11-10 15:33:43.984610
466,115,3,,2025-11-10 15:33:43.984611,2025-11-10 15:33:43.984611
466,120,1,,2025-11-10 15:33:43.984612,2025-11-10 15:33:43.984613
467,4,1,,2025-11-10 15:33:43.984768,2025-11-10 15:33:43.984768
467,3,1,,2025-11-10 15:33:43.984769,2025-11-10 15:33:43.984769
467,2,1,,2025-11-10 15:33:43.984770,2025-11-10 15:33:43.984771
468,25,3,,2025-11-10 15:33:43.984873,2025-11-10 15:33:43.984873
468,27,2,,2025-11-10 15:33:43.984875,2025-11-10 15:33:43.984875
469,88,3,,2025-11-10 15:33:43.984978,2025-11-10 15:33:43.984979
469,84,1,,2025-11-10 15:33:43.984980,2025-11-10 15:33:43.984980
470,58,2,,2025-11-10 15:33:43.985119,2025-11-10 15:33:43.985119
470,59,2,,2025-11-10 15:33:43.985120,2025-11-10 15:33:43.985121
470,56,1,,2025-11-10 15:33:43.985122,2025-11-10 15:33:43.985122
471,143,1,,2025-11-10 15:33:43.985368,2025-11-10 15:33:43.985369
472,10,3,,2025-11-10 15:33:43.985472,2025-11-10 15:33:43.985472
472,14,1,,2025-11-10 15:33:43.985473,2025-11-10 15:33:43.985473
473,108,1,,2025-11-10 15:33:43.985593,2025-11-10 15:33:43.985594
473,107,1,,2025-11-10 15:33:43.985595,2025-11-10 15:33:43.985595
474,83,2,,2025-11-10 15:33:43.985739,2025-11-10 15:33:43.985739
474,86,2,,2025-11-10 15:33:43.985740,2025-11-10 15:33:43.985740
474,88,2,,2025-11-10 15:33:43.985741,2025-11-10 15:33:43.985742
475,2,1,,2025-11-10 15:33:43.985850,2025-11-10 15:33:43.985851
475,1,2,,2025-11-10 15:33:43.985852,2025-11-10 15:33:43.985852
475,3,1,,2025-11-10 15:33:43.985853,2025-11-10 15:33:43.985853
476,143,3,,2025-11-10 15:33:43.986171,2025-11-10 15:33:43.986171
476,146,1,,2025-11-10 15:33:43.986172,2025-11-10 15:33:43.986173
477,109,3,,2025-11-10 15:33:43.986293,2025-11-10 15:33:43.986293
477,107,2,,2025-11-10 15:33:43.986295,2025-11-10 15:33:43.986295
478,148,3,,2025-11-10 15:33:43.986420,2025-11-10 15:33:43.986420
478,157,3,,2025-11-10 15:33:43.986421,2025-11-10 15:33:43.986422
479,153,2,,2025-11-10 15:33:43.986546,2025-11-10 15:33:43.986547
479,150,1,,2025-11-10 15:33:43.986548,2025-11-10 15:33:43.986548
480,93,2,,2025-11-10 15:33:43.986669,2025-11-10 15:33:43.986670
480,92,3,,2025-11-10 15:33:43.986671,2025-11-10 15:33:43.986671
480,86,2,,2025-11-10 15:33:43.986672,2025-11-10 15:33:43.986673
481,27,1,,2025-11-10 15:33:43.987093,2025-11-10 15:33:43.987093
481,29,2,,2025-11-10 15:33:43.987094,2025-11-10 15:33:43.987095
481,31,1,,2025-11-10 15:33:43.987096,2025-11-10 15:33:43.987096
482,105,1,,2025-11-10 15:33:43.987225,2025-11-10 15:33:43.987225
482,107,2,,2025-11-10 15:33:43.987226,2025-11-10 15:33:43.987226
483,38,3,,2025-11-10 15:33:43.987331,2025-11-10 15:33:43.987331
483,34,3,,2025-11-10 15:33:43.987332,2025-11-10 15:33:43.987332
483,32,1,,2025-11-10 15:33:43.987334,2025-11-10 15:33:43.987334
484,104,3,,2025-11-10 15:33:43.987470,2025-11-10 15:33:43.987471
484,110,1,,2025-11-10 15:33:43.987472,2025-11-10 15:33:43.987472
484,113,1,,2025-11-10 15:33:43.987473,2025-11-10 15:33:43.987473
485,152,3,,2025-11-10 15:33:43.987578,2025-11-10 15:33:43.987579
486,37,1,,2025-11-10 15:33:43.987944,2025-11-10 15:33:43.987945
486,32,2,,2025-11-10 15:33:43.987946,2025-11-10 15:33:43.987947
487,13,1,,2025-11-10 15:33:43.988127,2025-11-10 15:33:43.988127
487,17,1,,2025-11-10 15:33:43.988128,2025-11-10 15:33:43.988129
487,22,3,,2025-11-10 15:33:43.988130,2025-11-10 15:33:43.988130
488,104,2,,2025-11-10 15:33:43.988261,2025-11-10 15:33:43.988262
489,120,1,,2025-11-10 15:33:43.988391,2025-11-10 15:33:43.988391
489,122,1,,2025-11-10 15:33:43.988392,2025-11-10 15:33:43.988392
489,124,2,,2025-11-10 15:33:43.988394,2025-11-10 15:33:43.988394
490,141,1,,2025-11-10 15:33:43.988568,2025-11-10 15:33:43.988569
490,143,3,,2025-11-10 15:33:43.988569,2025-11-10 15:33:43.988570
490,140,1,,2025-11-10 15:33:43.988571,2025-11-10 15:33:43.988571
491,121,3,,2025-11-10 15:33:43.988974,2025-11-10 15:33:43.988974
492,22,3,,2025-11-10 15:33:43.988998,2025-11-10 15:33:43.988998
492,14,2,,2025-11-10 15:33:43.988999,2025-11-10 15:33:43.989000
493,125,1,,2025-11-10 15:33:43.989118,2025-11-10 15:33:43.989119
493,121,1,,2025-11-10 15:33:43.989120,2025-11-10 15:33:43.989120
494,5,3,,2025-11-10 15:33:43.989221,2025-11-10 15:33:43.989221
494,7,2,,2025-11-10 15:33:43.989222,2025-11-10 15:33:43.989222
495,149,3,,2025-11-10 15:33:43.989355,2025-11-10 15:33:43.989356
495,150,1,,2025-11-10 15:33:43.989357,2025-11-10 15:33:43.989357
496,7,1,,2025-11-10 15:33:43.989715,2025-11-10 15:33:43.989716
496,8,3,,2025-11-10 15:33:43.989717,2025-11-10 15:33:43.989717
496,4,2,,2025-11-10 15:33:43.989718,2025-11-10 15:33:43.989718
497,69,3,,2025-11-10 15:33:43.989825,2025-11-10 15:33:43.989825
497,63,1,,2025-11-10 15:33:43.989826,2025-11-10 15:33:43.989826
498,120,2,,2025-11-10 15:33:43.989957,2025-11-10 15:33:43.989957
499,148,2,,2025-11-10 15:33:43.990091,2025-11-10 15:33:43.990091
500,122,2,,2025-11-10 15:33:43.990211,2025-11-10 15:33:43.990211
